,open,high,low,close,adjclose,volume,ticker,MFI,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,%B,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0
2022-01-03,9.899999618530273,10.03499984741211,9.680000305175781,9.9399995803833,9.04356575012207,36600,CLPR,,,,,,,,,,
2022-01-04,10.0,10.279999732971191,9.9399995803833,10.25,9.325608253479004,70000,CLPR,,,,,,,,,,
2022-01-05,10.329999923706055,10.40999984741211,9.880000114440918,9.960000038146973,9.061761856079102,44900,CLPR,,,,,,,,,,
2022-01-06,10.010000228881836,10.010000228881836,9.640000343322754,9.6899995803833,8.816109657287598,31600,CLPR,,,,,,,,,,
2022-01-07,9.739999771118164,9.970000267028809,9.65999984741211,9.8100004196167,8.92529010772705,22600,CLPR,,,,,0.33982691126150133,9.555406710094283,9.929999923706054,10.304593137317825,7.5446770692817084,0.33982691126150133
2022-01-10,9.859999656677246,9.859999656677246,9.430000305175781,9.510000228881836,8.652345657348633,29400,CLPR,,,,,0.16718023616300373,9.342227230972796,9.844000053405761,10.345772875838726,10.194490445159337,0.16718023616300373
2022-01-11,9.5600004196167,9.670000076293945,9.350000381469727,9.649999618530273,8.779719352722168,35500,CLPR,,,,,0.37828892458590213,9.4199998755197,9.723999977111816,10.028000078703933,6.252573062683392,0.37828892458590213
2022-01-12,9.65999984741211,9.661999702453613,9.350000381469727,9.350000381469727,8.50677490234375,48200,CLPR,,,,,0.1019987868128482,9.285418517935467,9.602000045776368,9.918581573617269,6.5940746996800055,0.1019987868128482
2022-01-13,9.350000381469727,9.710000038146973,9.350000381469727,9.489999771118164,8.634148597717285,48100,CLPR,,,,,0.3848040649244002,9.249487699011821,9.56200008392334,9.87451246883486,6.536548466192732,0.3848040649244002
2022-01-14,9.359999656677246,10.050000190734863,9.359999656677246,9.989999771118164,9.089056968688965,68600,CLPR,,,,,0.9498634126358347,9.162312358962518,9.597999954223633,10.033687549484748,9.07871634380221,0.9498634126358347
2022-01-18,9.90999984741211,9.930000305175781,9.550000190734863,9.579999923706055,8.716032028198242,48000,CLPR,,,,,0.4626086645664148,9.184093680273712,9.611999893188477,10.039906106103242,8.903583388884552,0.4626086645664148
2022-01-19,9.800000190734863,9.800000190734863,9.279999732971191,9.279999732971191,8.443087577819824,57800,CLPR,,,,,0.24107840629787097,9.039779239661621,9.53799991607666,10.0362205924917,10.447068165208716,0.24107840629787097
2022-01-20,9.25,9.350000381469727,8.899999618530273,8.920000076293945,8.115553855895996,47700,CLPR,,,,,0.12226889788848413,8.747795494090445,9.451999855041503,10.156204215992561,14.90064265236843,0.12226889788848413
2022-01-21,8.789999961853027,9.170000076293945,8.760000228881836,9.079999923706055,8.261123657226562,59600,CLPR,35.07103880572818,,,,0.3093688663228025,8.609368722487643,9.369999885559082,10.130631048630521,16.235457254246363,0.3093688663228025
2022-01-24,8.970000267028809,9.220000267028809,8.699999809265137,9.140000343322754,8.315711975097656,146100,CLPR,46.95579991514255,,,,0.43253947929233905,8.755298002091823,9.2,9.644701997908175,9.66743473713426,0.43253947929233905
2022-01-25,9.0600004196167,9.1899995803833,8.79699993133545,9.100000381469727,8.279321670532227,53800,CLPR,45.242963013194995,,,,0.49134382914897623,8.872967793794034,9.104000091552734,9.335032389311435,5.075401920812075,0.49134382914897623
2022-01-26,9.100000381469727,9.1899995803833,8.770000457763672,8.850000381469727,8.051867485046387,73300,CLPR,43.967524453869416,,,,0.12666331695693747,8.793002454607398,9.018000221252441,9.242997987897484,4.98997030660517,0.12666331695693747
2022-01-27,8.880000114440918,9.130000114440918,8.489999771118164,8.569999694824219,7.797117233276367,57500,CLPR,42.81650554068219,,,,0.059276334651904565,8.519159490536499,8.948000144958495,9.376840799380492,9.585173166623498,0.059276334651904565
2022-01-28,8.579999923706055,9.100000381469727,8.449999809265137,9.100000381469727,8.279321670532227,54800,CLPR,44.801556623273086,,,,0.670494222801596,8.517967509400224,8.95200023651123,9.386032963622236,9.696888195797397,0.670494222801596
2022-01-31,9.050000190734863,9.1899995803833,8.819999694824219,9.170000076293945,8.343006134033203,51800,CLPR,49.730153934397634,,,,0.7382265960569756,8.513045890223381,8.958000183105469,9.402954475987556,9.934232725765257,0.7382265960569756
2022-02-01,9.109999656677246,9.180000305175781,8.977999687194824,9.039999961853027,8.224730491638184,25400,CLPR,53.41855751840551,,,,0.6087867409213236,8.513962785283367,8.946000099182129,9.378037413080891,9.658781782000215,0.6087867409213236
2022-02-02,9.0,9.279999732971191,9.0,9.260000228881836,8.424890518188477,63500,CLPR,59.98693576489485,,,,0.7412147861801601,8.547100527033615,9.02800006866455,9.508899610295485,10.653512139418291,0.7412147861801601
2022-02-03,9.239999771118164,9.239999771118164,9.045000076293945,9.100000381469727,8.279321670532227,32000,CLPR,55.31697343663388,,,,0.3870581439856111,8.983481055150255,9.134000205993653,9.28451935683705,3.2957991558753856,0.3870581439856111
2022-02-04,9.0600004196167,9.319999694824219,8.949999809265137,9.050000190734863,8.233831405639648,32700,CLPR,48.94525537011874,,,,0.27472519336426193,8.959756375527125,9.12400016784668,9.288243960166234,3.6002584238951703,0.27472519336426193
2022-02-07,9.050000190734863,9.229999542236328,9.0,9.15999984741211,8.33390998840332,38500,CLPR,54.609276861186395,,,,0.6171492396845669,8.959815009114763,9.122000122070313,9.284185235025863,3.555911220898791,0.6171492396845669
2022-02-08,9.1899995803833,9.470000267028809,9.1899995803833,9.239999771118164,8.406694412231445,48200,CLPR,61.689426786440386,-0.19441231068375586,,,0.7434452108429055,9.001800409169507,9.16200008392334,9.322199758677174,3.497045913259437,0.7434452108429055
2022-02-09,9.380000114440918,9.40999984741211,9.149999618530273,9.199999809265137,8.370301246643066,31000,CLPR,62.97909103567835,-0.17702082195715896,,,0.683506170748298,9.013765319004674,9.15,9.286234680995326,2.977807234870511,0.683506170748298
2022-02-10,9.109999656677246,9.175000190734863,8.899999618530273,8.960000038146973,8.151946067810059,58500,CLPR,63.06461939087465,-0.1805229612838417,,,0.10618289893756665,8.916320832140118,9.121999931335449,9.32767903053078,4.509517665940606,0.10618289893756665
2022-02-11,9.0,9.170000076293945,8.880000114440918,8.989999771118164,8.179240226745605,37000,CLPR,56.95355792476704,-0.1788164198209028,,,0.2356594309588697,8.88301978769363,9.109999847412109,9.336979907130587,4.983096893968816,0.2356594309588697
2022-02-14,8.930000305175781,9.109999656677246,8.84000015258789,8.880000114440918,8.079161643981934,36500,CLPR,50.13112804841532,-0.18421649334047885,,,0.1910462815642492,8.772404671509864,9.053999900817871,9.335595130125878,6.220349732554546,0.1910462815642492
2022-02-15,9.039999961853027,9.239999771118164,8.979999542236328,9.050000190734863,8.233831405639648,18800,CLPR,57.926541543245115,-0.1727867272672352,,,0.5793878013016636,8.801859994489707,9.01599998474121,9.230139974992714,4.750221619652096,0.5793878013016636
2022-02-16,9.079999923706055,9.420000076293945,9.050000190734863,9.420000076293945,8.570462226867676,31900,CLPR,66.07397257971242,-0.13234704243855866,,,0.978344607402854,8.683702247207535,9.060000038146972,9.43629782908641,8.306794466998726,0.978344607402854
2022-02-17,9.430000305175781,10.079999923706055,9.420000076293945,9.649999618530273,8.779719352722168,97400,CLPR,68.87834408877025,-0.08080775844921995,,,0.8899426217121659,8.61842793626623,9.197999954223633,9.777571972181036,12.602131351202486,0.8899426217121659
2022-02-18,9.520000457763672,9.609999656677246,9.4399995803833,9.5600004196167,8.697834968566895,43700,CLPR,61.014279067697004,-0.04668651468487717,0.10304871308468164,-0.1497352277695588,0.7083686810661388,8.71690024832319,9.31200008392334,9.90709991952349,12.781353742201047,0.7083686810661388
2022-02-22,9.5,9.770000457763672,9.279000282287598,9.680000305175781,8.807014465332031,101900,CLPR,65.66259634050952,-0.009848665996591066,0.1119092494183742,-0.12175791541496526,0.7265243987583618,9.012888025877649,9.472000122070312,9.931112218262976,9.694089744000443,0.7265243987583618
2022-02-23,9.819999694824219,9.829999923706055,9.350000381469727,9.369999885559082,8.524970054626465,42900,CLPR,57.95915151617496,-0.005604246327081341,0.09292293527030714,-0.09852718159738848,0.16187422095001625,9.29052901777061,9.536000061035157,9.781471104299705,5.148302048938981,0.16187422095001625
2022-02-24,9.220000267028809,9.510000228881836,8.90999984741211,9.34000015258789,8.497675895690918,70000,CLPR,54.75554967713859,-0.004608121337822624,0.07513524820765269,-0.07974336954547531,0.180199079500623,9.238575114438019,9.520000076293945,9.80142503814987,5.912289067238794,0.180199079500623
2022-02-25,9.350000381469727,9.687000274658203,9.262999534606934,9.420000076293945,8.570462226867676,31200,CLPR,59.366629297319726,0.002606592967495658,0.06587997001037678,-0.06327337704288112,0.3942727437767154,9.218625662342198,9.474000167846679,9.72937467335116,5.391059763143832,0.3942727437767154
2022-02-28,9.5,9.779999732971191,9.5,9.520000457763672,8.661443710327148,100100,CLPR,62.88393979340301,0.01620668055508645,0.06358404607837406,-0.04737736552328761,0.6095575958513224,9.219553172564106,9.466000175476074,9.712447178388041,5.206993415243051,0.6095575958513224
2022-03-01,9.569999694824219,9.600000381469727,9.5,9.539999961853027,8.679638862609863,50600,CLPR,56.239228293590344,0.028272730352435715,0.06052007670057867,-0.032247346348142955,0.8203550945117319,9.278801990738224,9.438000106811524,9.597198222884824,3.373556140530343,0.8203550945117319
2022-03-02,9.59000015258789,9.949999809265137,9.59000015258789,9.920000076293945,9.025368690490723,51600,CLPR,61.490057815314756,0.06771739125615994,0.07997179008344232,-0.012254398827282376,0.9663074680776907,9.14912176877788,9.548000144958497,9.946878521139114,8.3552235049186,0.9663074680776907
2022-03-03,9.920000076293945,9.979999542236328,9.710000038146973,9.729999542236328,8.852502822875977,24100,CLPR,64.04326211738197,0.08269288193959667,0.07595782461350324,0.006735057326093433,0.6461129430935746,9.270112593800054,9.626000022888183,9.981887451976313,7.394295205525029,0.6461129430935746
2022-03-04,9.59000015258789,9.890000343322754,9.550000190734863,9.850000381469727,8.96168327331543,38200,CLPR,58.94997497471262,0.10305616373082671,0.07705688512378661,0.025999278607040092,0.7147215463398842,9.390652972050491,9.71200008392334,10.033347195796187,6.617526958320085,0.7147215463398842
2022-03-07,9.779999732971191,9.800000190734863,9.279999732971191,9.289999961853027,8.452186584472656,57500,CLPR,57.18562964264649,0.07316347452398375,0.037731356733554926,0.035432117790428826,0.08756068935909656,9.210175317708497,9.66599998474121,10.121824651773924,9.431505643539833,0.08756068935909656
2022-03-08,9.25,9.489999771118164,9.149999618530273,9.199999809265137,8.370301246643066,44000,CLPR,53.09603472248844,0.04173000528626325,0.005038309996667538,0.03669169528959571,0.16377458394804026,9.006134904829226,9.597999954223633,10.18986500361804,12.333091315216246,0.16377458394804026
2022-03-09,9.359999656677246,9.489999771118164,9.09000015258789,9.15999984741211,8.33390998840332,43100,CLPR,48.48191125932145,0.01343620758426134,-0.0186043901642675,0.03204059774852884,0.25046937813051445,8.872923828861438,9.445999908447266,10.019075988033094,12.133730365026656,0.25046937813051445
2022-03-10,9.010000228881836,9.3100004196167,8.90999984741211,9.289999961853027,8.452186584472656,61800,CLPR,37.924906263666,0.0014859625869920734,-0.024443708129229413,0.025929670716221487,0.4323219473732301,8.85562124565501,9.357999992370605,9.8603787390862,10.736882819516437,0.4323219473732301
2022-03-11,9.300000190734863,9.34000015258789,9.130000114440918,9.180000305175781,8.352106094360352,26500,CLPR,42.318290612275035,-0.01666860040890583,-0.03407861690010186,0.017410016491196025,0.30127835051888263,9.113293186857904,9.223999977111816,9.334706767365729,2.400407426899769,0.30127835051888263
2022-03-14,9.079999923706055,9.529999732971191,9.079999923706055,9.510000228881836,8.652345657348633,92900,CLPR,41.44563447576051,-0.0043775250769027,-0.01743003325447898,0.013052508177576281,0.9693449940911746,9.01019372448372,9.268000030517578,9.525806336551437,5.563364376024087,0.9693449940911746
2022-03-15,9.630000114440918,9.630000114440918,9.399999618530273,9.529999732971191,8.670540809631348,59900,CLPR,48.52634666623038,0.006897523159880237,-0.004923988014156836,0.011821511174037073,0.8095069249418028,9.017367814300352,9.33400001525879,9.650632216217227,6.784491117223529,0.8095069249418028
2022-03-16,9.699999809265137,9.699999809265137,9.170000076293945,9.25,8.415792465209961,56100,CLPR,49.3733192617351,-0.006683514876353769,-0.014804020840312675,0.008120505963958906,0.32011877764129826,9.068479496941734,9.352000045776368,9.635520594611002,6.063313675082369,0.32011877764129826
2022-03-17,9.359999656677246,9.4399995803833,9.029999732971191,9.119999885559082,8.297516822814941,79100,CLPR,42.5158798139567,-0.027618143380070848,-0.028590919475223804,0.0009727760951529548,0.2090044380981182,8.977788407246743,9.318000030517577,9.658211653788412,7.3022455925434615,0.2090044380981182
2022-03-18,9.180000305175781,9.4399995803833,8.90999984741211,9.390000343322754,8.543167114257812,229400,CLPR,50.29262752267127,-0.02216668311687542,-0.0185115673696227,-0.00365511574725272,0.548014307887541,9.04758998273133,9.360000038146973,9.672410093562616,6.675428507316378,0.548014307887541
2022-03-21,9.430000305175781,9.59000015258789,9.270000457763672,9.420000076293945,8.570462226867676,46600,CLPR,55.699099690002306,-0.015249843150952458,-0.00927578192295979,-0.005974061227992667,0.6368767789706055,9.057071953173564,9.342000007629395,9.626928062085225,6.099936934770642,0.6368767789706055
2022-03-22,9.329999923706055,9.539999961853027,9.329999923706055,9.479999542236328,8.62505054473877,56200,CLPR,55.82531201523078,-0.004870596969700713,0.0008827714066335637,-0.005753368376334277,0.7843119632749702,9.07172324554666,9.331999969482421,9.592276693418182,5.578155267615075,0.7843119632749702
2022-03-23,9.430000305175781,9.541000366210938,9.359999656677246,9.390000343322754,8.543167114257812,31800,CLPR,55.41379912822021,-0.003862626832539462,0.0015125932350358523,-0.005375220067575314,0.5602809677571687,9.111162749264752,9.360000038146973,9.608837327029194,5.317036065557202,0.5602809677571687
2022-03-24,9.359999656677246,9.359999656677246,9.1899995803833,9.279999732971191,8.529379844665527,16000,CLPR,56.8957629635953,-0.011803865564147031,-0.005142916397257374,-0.006660949166889658,0.06876997330475161,9.262138602202084,9.392000007629395,9.521861413056707,2.765362123548149,0.06876997330475161
2022-03-25,9.3100004196167,9.399999618530273,9.149999618530273,9.170000076293945,8.428277969360352,43400,CLPR,57.87981960360567,-0.02666601820203418,-0.016004055228115616,-0.010661962973918564,0.09605504687173494,9.127673055036992,9.347999954223633,9.568326853410275,4.713883189250403,0.09605504687173494
2022-03-28,9.0,9.069999694824219,8.850000381469727,8.989999771118164,8.262836456298828,69800,CLPR,56.39171776239562,-0.052365267340304555,-0.03336264349310879,-0.019002623847195765,0.10298339143082091,8.919444800782415,9.261999893188477,9.60455498559454,7.397000569131651,0.10298339143082091
2022-03-29,9.050000190734863,9.279999732971191,9.029999732971191,9.0600004196167,8.32717514038086,98600,CLPR,63.269039097699455,-0.06631915419416323,-0.037853224277573976,-0.028465929916589257,0.2961204295250181,8.888614406400928,9.17800006866455,9.467385730928173,6.306072349065259,0.2961204295250181
2022-03-30,9.100000381469727,9.130000114440918,9.0600004196167,9.079999923706055,8.34555721282959,68200,CLPR,62.895862974672106,-0.07490051075693316,-0.03714766467227512,-0.03775284608465804,0.41010759693281085,8.91576025475953,9.115999984741212,9.316239714722894,4.393148975797558,0.41010759693281085
2022-03-31,9.020000457763672,9.149999618530273,9.020000457763672,9.069999694824219,8.336366653442383,79600,CLPR,57.1589257034161,-0.08156796779518061,-0.03505209736841805,-0.04651587042676256,0.48260156980753455,8.95903896501632,9.073999977111816,9.188960989207311,2.5338552432327988,0.48260156980753455
