,open,high,low,close,adjclose,volume,ticker,MFI,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,%B,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0
2022-01-03,262.0,266.989990234375,261.8999938964844,266.6700134277344,226.35816955566406,8300,ALX,,,,,,,,,,
2022-01-04,270.489990234375,273.80999755859375,269.0,270.7200012207031,229.79591369628906,9400,ALX,,,,,,,,,,
2022-01-05,270.70001220703125,273.44000244140625,267.989990234375,271.05999755859375,230.0845489501953,14200,ALX,,,,,,,,,,
2022-01-06,271.6000061035156,274.1000061035156,271.5,271.510009765625,230.46652221679688,16700,ALX,,,,,,,,,,
2022-01-07,272.80999755859375,274.4599914550781,270.2699890136719,270.2699890136719,229.41395568847656,7900,ALX,,,,,0.5322510620647164,266.5734527358436,270.04600219726564,273.51855165868767,2.5718206773417625,0.5322510620647164
2022-01-10,267.489990234375,267.489990234375,264.6700134277344,266.5,226.2138671875,8500,ALX,,,,,0.012887858962528533,266.4070806277029,270.0119995117187,273.61691839573456,2.6701916141022277,0.012887858962528533
2022-01-11,266.3999938964844,267.0199890136719,264.010009765625,265.9800109863281,225.77249145507812,9400,ALX,,,,,0.1712841397774296,264.37303450567805,269.0640014648437,273.7549684240094,3.486878165512309,0.1712841397774296
2022-01-12,267.92999267578125,267.92999267578125,261.2099914550781,261.3800048828125,221.86785888671875,13700,ALX,,,,,0.09779873005046627,259.9823292628736,267.1280029296875,274.27367659650145,5.349999691866669,0.09779873005046627
2022-01-13,262.8500061035156,265.80999755859375,259.989990234375,261.1099853515625,221.63865661621094,11700,ALX,,,,,0.2139045478725632,258.1656574398695,265.047998046875,271.93033865388054,5.19327869496931,0.2139045478725632
2022-01-14,263.2699890136719,263.2699890136719,260.5,262.489990234375,222.81002807617188,9500,ALX,,,,,0.3909350654266309,258.89836762245926,263.49199829101565,268.08562895957203,3.4867325750688773,0.3909350654266309
2022-01-18,262.1000061035156,265.3800048828125,256.1400146484375,259.3800048828125,220.17019653320312,17600,ALX,,,,,0.1939025661143044,257.67724964474826,262.0679992675781,266.45874889040795,3.350847593068223,0.1939025661143044
2022-01-19,259.989990234375,262.989990234375,256.8699951171875,256.8699951171875,218.03961181640625,6100,ALX,,,,,0.06946928248791175,256.3252526493897,260.24599609375,264.16673953811033,3.0131056794033584,0.06946928248791175
2022-01-20,258.3999938964844,259.4200134277344,255.22000122070312,255.36000061035156,216.7578582763672,10800,ALX,,,,,0.1498469484127628,253.784302050214,259.0419952392578,264.29968842830164,4.059336544399051,0.1498469484127628
2022-01-21,253.85000610351562,258.5199890136719,253.85000610351562,254.6999969482422,216.19764709472656,9400,ALX,18.50527166934963,,,,0.23256629708836477,252.038952348068,257.75999755859374,263.4810427691195,4.439048156978076,0.23256629708836477
2022-01-24,254.27999877929688,258.6600036621094,251.60000610351562,256.0299987792969,217.32659912109375,12100,ALX,17.125279977724894,,,,0.4325733946723607,253.22001958542648,256.46799926757814,259.7159789497298,2.532853760646349,0.4325733946723607
2022-01-25,256.0199890136719,263.3699951171875,253.36000061035156,262.5,222.8185272216797,15700,ALX,20.073738671181182,,,,0.9831957913001571,251.49592129039354,257.0919982910156,262.6880752916377,4.353365361676942,0.9831957913001571
2022-01-26,261.45001220703125,266.80999755859375,261.45001220703125,262.07000732421875,222.4535369873047,16300,ALX,29.755617381570918,,,,0.7878995539576332,251.29279841747774,258.1320007324219,264.97120304736603,5.298996091564503,0.7878995539576332
2022-01-27,265.010009765625,268.5299987792969,262.1199951171875,264.1199951171875,224.1936492919922,15500,ALX,29.032803659571595,,,,0.7804511345330007,252.33188990449148,259.8839996337891,267.43610936308664,5.811908189761205,0.7804511345330007
2022-01-28,258.6600036621094,267.1700134277344,258.6600036621094,267.1700134277344,230.71343994140625,25000,ALX,26.302148668423442,,,,0.8287327905699777,255.0893924905856,262.3780029296875,269.6666133687894,5.555809067618458,0.8287327905699777
2022-01-31,264.6300048828125,264.6300048828125,263.0,263.2699890136719,227.34555053710938,10700,ALX,25.996386059649858,,,,0.4232947125022313,260.20166176196267,263.8260009765625,267.45034019116235,2.7475223830738487,0.4232947125022313
2022-02-01,264.8999938964844,264.8999938964844,262.0,263.0,227.1124267578125,11900,ALX,25.656456897925242,,,,0.3676332641185271,260.428139635509,263.9260009765625,267.42386231761594,2.65063792738184,0.3676332641185271
2022-02-02,261.55999755859375,264.79998779296875,261.1099853515625,262.6700134277344,226.82748413085938,12100,ALX,25.885008132742193,,,,0.2895132657829755,260.7774143343542,264.04600219726564,267.31459006017707,2.4757715214105063,0.2895132657829755
2022-02-03,262.5,263.1000061035156,260.79998779296875,262.5,226.68064880371094,12700,ALX,25.746072194925944,,,,0.32486595349067265,260.23323785896105,263.7220031738281,267.2107684886952,2.645790091748623,0.32486595349067265
2022-02-04,260.0,260.70001220703125,258.54998779296875,258.7200012207031,223.41647338867188,8100,ALX,25.954547400173514,,,,0.006321229450563336,258.67759326212223,262.03200073242186,265.3864082027215,2.560303673538745,0.006321229450563336
2022-02-07,259.4599914550781,259.4599914550781,255.24000549316406,257.6700134277344,222.50975036621094,8000,ALX,27.391180347989742,,,,0.1396001622147889,256.41423418528143,260.91200561523436,265.4097770451873,3.4477305245859595,0.1396001622147889
2022-02-08,258.0299987792969,261.9800109863281,257.4700012207031,260.80999755859375,225.22125244140625,17200,ALX,34.988122055524926,-1.4800368135115605,,,0.5420212283681862,256.47611590895224,260.4740051269531,264.47189434495397,3.0697030331701027,0.5420212283681862
2022-02-09,260.57000732421875,263.1199951171875,259.79998779296875,261.0199890136719,225.40261840820312,13200,ALX,41.526884988272585,-1.399642021947784,,,0.6268190004249845,256.6903033746032,260.1440002441406,263.597697113678,2.6552193141461355,0.6268190004249845
2022-02-10,260.5799865722656,262.6499938964844,257.2699890136719,257.45001220703125,222.31976318359375,23900,ALX,38.55302616365205,-1.605488787811339,,,0.22259998472636555,256.09869196854044,259.1340026855469,262.1693134025533,2.3426572241001646,0.22259998472636555
2022-02-11,257.0,259.2799987792969,255.32000732421875,258.95001220703125,223.61508178710938,18700,ALX,37.33178634335516,-1.6288104557920633,,,0.4618677917048657,256.1642776791692,259.1800048828125,262.19573208645585,2.3271295214357983,0.4618677917048657
2022-02-14,257.4800109863281,257.5,252.6300048828125,255.02000427246094,220.22132873535156,18000,ALX,29.591846275690077,-1.9420253818305468,,,0.0940667927801895,254.1788256329919,258.65000305175784,263.12118047052377,3.4573186669332583,0.0940667927801895
2022-02-15,259.6000061035156,259.6000061035156,256.8500061035156,256.8500061035156,221.80160522460938,10500,ALX,27.50540931884736,-2.019307295972226,,,0.37532524683457785,253.81549161500084,257.8580047607422,261.9005179064835,3.1354567793947306,0.37532524683457785
2022-02-16,257.0,261.0199890136719,256.0,261.0199890136719,225.40261840820312,14600,ALX,27.069996917595205,-1.7241955458887332,,,0.8910914001925696,253.81549161500084,257.8580047607422,261.9005179064835,3.1354567793947306,0.8910914001925696
2022-02-17,260.0,260.0,258.25,259.989990234375,224.51315307617188,11400,ALX,35.02445631032971,-1.5554988289765106,,,0.6872089584380549,254.02862815466307,258.3660003662109,262.7033725777588,3.357541011897864,0.6872089584380549
