,open,high,low,close,adjclose,volume,ticker,MFI,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,%B,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0
2022-01-03,15.09000015258789,15.470000267028809,15.069999694824219,15.449999809265137,11.981496810913086,6344400,AGNC,,,,,,,,,,
2022-01-04,15.5,15.65999984741211,15.390000343322754,15.5600004196167,12.066803932189941,7947600,AGNC,,,,,,,,,,
2022-01-05,15.579999923706055,15.609999656677246,15.140000343322754,15.15999984741211,11.756603240966797,9814100,AGNC,,,,,,,,,,
2022-01-06,15.34000015258789,15.350000381469727,15.140000343322754,15.199999809265137,11.787623405456543,5492300,AGNC,,,,,,,,,,
2022-01-07,15.300000190734863,15.369999885559082,15.180000305175781,15.300000190734863,11.86517333984375,4563600,AGNC,,,,,0.4436879617492721,15.032112305453802,15.33400001525879,15.635887725063776,3.9374945807301422,0.4436879617492721
2022-01-10,15.319999694824219,15.369999885559082,15.180000305175781,15.34000015258789,11.89619255065918,7936000,AGNC,,,,,0.549979650143299,15.031885391400786,15.31200008392334,15.592114776445895,3.658760331599755,0.549979650143299
2022-01-11,15.319999694824219,15.579999923706055,15.319999694824219,15.5600004196167,12.066803932189941,7181400,AGNC,,,,,0.9426764148999258,15.031885391400786,15.31200008392334,15.592114776445895,3.658760331599755,0.9426764148999258
2022-01-12,15.550000190734863,15.579999923706055,15.4399995803833,15.5600004196167,12.066803932189941,4708500,AGNC,,,,,0.79054783936661,15.102890801408012,15.392000198364258,15.681109595320503,3.756618934905806,0.79054783936661
2022-01-13,15.600000381469727,15.649999618530273,15.40999984741211,15.40999984741211,11.950478553771973,5749300,AGNC,,,,,0.4448208484978023,15.216523514814499,15.434000205993652,15.651476897172804,2.8181506838997903,0.4448208484978023
2022-01-14,15.399999618530273,15.40999984741211,15.140000343322754,15.3100004196167,11.872930526733398,8488900,AGNC,,,,,0.20372596684342917,15.223359557594277,15.43600025177002,15.648640945945763,2.755126855499499,0.20372596684342917
2022-01-18,15.3100004196167,15.319999694824219,15.140000343322754,15.170000076293945,11.764358520507812,7534200,AGNC,,,,,0.11295469534378969,15.102293513000713,15.402000236511231,15.701706960021749,3.8917896235327616,0.11295469534378969
2022-01-19,15.1899995803833,15.229999542236328,15.050000190734863,15.0600004196167,11.67905330657959,5170100,AGNC,,,,,0.15558244489861414,14.950682753836322,15.30200023651123,15.653317719186138,4.591785090117164,0.15558244489861414
2022-01-20,15.119999885559082,15.199999809265137,14.9399995803833,14.949999809265137,11.59375,7047300,AGNC,,,,,0.15288264426262227,14.848699617110276,15.180000114440919,15.511300611771562,4.364960406231787,0.15288264426262227
