,open,high,low,close,adjclose,volume,ticker,MFI,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,%B,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0
2022-01-03,81.19999694824219,81.36000061035156,78.58000183105469,80.22000122070312,76.82415008544922,1107000,REXR,,,,,,,,,,
2022-01-04,79.88999938964844,80.91999816894531,78.94000244140625,79.31999969482422,75.96223449707031,908400,REXR,,,,,,,,,,
2022-01-05,78.98999786376953,79.55999755859375,77.62000274658203,77.62999725341797,74.34378051757812,1007000,REXR,,,,,,,,,,
2022-01-06,77.52999877929688,77.66999816894531,76.70999908447266,77.04000091552734,73.77875518798828,880700,REXR,,,,,,,,,,
2022-01-07,76.83000183105469,77.04000091552734,75.05000305175781,75.31999969482422,72.1315689086914,931600,REXR,,,,,0.12508381946418387,74.45722881012513,77.90599975585937,81.35477070159361,8.853672262834555,0.12508381946418387
2022-01-10,74.66000366210938,75.12999725341797,73.87999725341797,74.97000122070312,71.79637908935547,935300,REXR,,,,,0.20322460372694415,73.6785151010651,76.85599975585937,80.03348441065364,8.268670409305356,0.20322460372694415
2022-01-11,75.12000274658203,75.12000274658203,73.87000274658203,74.7699966430664,71.60484313964844,1034900,REXR,,,,,0.2471539941634544,73.62046804101087,75.94599914550781,78.27153025000476,6.124170148953793,0.2471539941634544
2022-01-12,74.9000015258789,75.4800033569336,74.69000244140625,74.76000213623047,71.59526824951172,679700,REXR,,,,,0.3217433923152493,73.65537936453246,75.37200012207032,77.08862087960817,4.555062237323314,0.3217433923152493
2022-01-13,74.7699966430664,75.3499984741211,74.44999694824219,74.7699966430664,71.60484313964844,763400,REXR,,,,,0.32862762693792524,74.48618338656063,74.91799926757812,75.34981514859562,1.152769388502274,0.32862762693792524
2022-01-14,74.37999725341797,74.72000122070312,73.11000061035156,74.04000091552734,70.90574645996094,772000,REXR,,,,,0.015329744466336089,74.02032758210288,74.66199951171875,75.30367144133461,1.7188715378970059,0.015329744466336089
2022-01-18,73.30000305175781,73.58999633789062,72.81999969482422,73.0999984741211,70.00553894042969,904600,REXR,,,,,0.04815785514505595,72.9733800165948,74.28799896240234,75.60261790820988,3.539249849690731,0.04815785514505595
2022-01-19,73.58999633789062,74.29000091552734,72.88999938964844,73.0199966430664,69.9289321899414,1004800,REXR,,,,,0.19985364471455772,72.40874114672287,73.93799896240235,75.46725677808182,4.1365950854501845,0.19985364471455772
2022-01-20,73.37000274658203,74.70999908447266,72.5,72.55000305175781,69.47882080078125,890000,REXR,,,,,0.2042519375670582,71.89667151852717,73.49599914550781,75.09532677248845,4.3521488123844145,0.2042519375670582
2022-01-21,72.56999969482422,73.51000213623047,72.33000183105469,72.48999786376953,69.4213638305664,1126100,REXR,14.026841635504024,,,,0.2527708122462031,71.92766809317824,73.03999938964844,74.15233068611865,3.0458140902663997,0.2527708122462031
2022-01-24,71.4000015258789,71.98999786376953,69.43000030517578,71.79000091552734,68.75099182128906,1318200,REXR,12.689737924209165,,,,0.07293775142867197,71.65336956952576,72.58999938964844,73.52662920977112,2.580602914996695,0.07293775142867197
2022-01-25,70.94000244140625,71.7300033569336,69.7300033569336,71.05000305175781,68.04232025146484,830000,REXR,12.868192488989123,,,,0.08946578072164071,70.80374809481889,72.18000030517578,73.55625251553268,3.813389317090954,0.08946578072164071
2022-01-26,71.43000030517578,72.37999725341797,70.06999969482422,70.4800033569336,67.49645233154297,797000,REXR,19.144521981586482,,,,0.13103887031277525,70.05665765219267,71.67200164794922,73.28734564370576,4.507601179303096,0.13103887031277525
2022-01-27,70.62999725341797,71.1500015258789,68.69000244140625,69.08999633789062,66.16529083251953,707700,REXR,19.52917208349044,,,,0.09373311846610405,68.65393823466036,70.98000030517578,73.3060623756912,6.554133729260652,0.09373311846610405
2022-01-28,69.45999908447266,71.73999786376953,68.48999786376953,71.69999694824219,68.66480255126953,828100,REXR,26.17291938652811,,,,0.7222570074474347,68.84681644562417,70.8220001220703,72.79718379851644,5.577881655535475,0.7222570074474347
2022-01-31,71.69999694824219,73.23999786376953,71.3499984741211,73.16999816894531,70.07257843017578,1110500,REXR,34.56482541554085,,,,0.8845615354162764,68.40402421982563,71.0979995727539,73.79197492568218,7.578202956811907,0.8845615354162764
2022-02-01,73.54000091552734,73.7300033569336,72.11000061035156,72.37000274658203,69.30644989013672,790100,REXR,41.65095456365284,,,,0.6752450782917679,68.4860179301275,71.36199951171875,74.23798109331,8.060260646477449,0.6752450782917679
2022-02-02,72.6500015258789,74.08999633789062,72.6500015258789,74.01000213623047,70.87702178955078,688700,REXR,41.632631158647044,,,,0.7893073831015276,68.71170250143092,72.06799926757813,75.42429603372534,9.314249875831191,0.7893073831015276
2022-02-03,73.33000183105469,74.01000213623047,72.81999969482422,72.98999786376953,69.90020751953125,712500,REXR,41.86056916185663,,,,0.5456740583855229,71.2935253697276,72.8479995727539,74.40247377578021,4.267719668743507,0.5456740583855229
2022-02-04,72.44999694824219,73.25,71.41000366210938,71.97000122070312,68.92337799072266,577600,REXR,42.587022002151926,,,,0.1677446007851213,71.49946609861624,72.9020004272461,74.30453475587595,3.84772522128399,0.1677446007851213
2022-02-07,71.97000122070312,72.43000030517578,71.55000305175781,71.94000244140625,68.8946533203125,784100,REXR,43.06082476829251,,,,0.2692933965590016,71.1042493386797,72.65600128173828,74.20775322479687,4.271503841895619,0.2692933965590016
2022-02-08,71.94000244140625,72.5,71.54000091552734,72.02999877929688,68.98082733154297,802100,REXR,42.003709063034385,-1.2154144042124386,,,0.32820564037215233,70.9639608219233,72.58800048828125,74.21204015463921,4.474678060928671,0.32820564037215233
2022-02-09,73.13999938964844,74.16999816894531,72.61000061035156,74.0999984741211,70.96321105957031,967800,REXR,49.92953088511345,-0.9977154325694784,,,0.9426824489670131,70.9185613654873,72.60599975585937,74.29343814623144,4.648206473421331,0.9426824489670131
2022-02-10,72.58000183105469,73.94999694824219,70.16999816894531,70.47000122070312,67.48688507080078,1597700,REXR,48.13446647375161,-1.1053560142321999,,,0.14765408643923775,69.78609559660651,72.1020004272461,74.41790525788568,6.42396831410087,0.14765408643923775
2022-02-11,70.95999908447266,71.2699966430664,68.88999938964844,69.8499984741211,66.89311218261719,1174800,REXR,48.75496270021636,-1.2265520621085955,,,0.18990332634435605,68.73052968700698,71.6779998779297,74.62547006885241,8.224197650443278,0.18990332634435605
2022-02-14,70.05999755859375,70.98999786376953,69.16999816894531,69.86000061035156,66.90270233154297,1681900,REXR,58.15587162735774,-1.3067305381858745,,,0.2845325046408251,68.00861110844679,71.26199951171876,74.51538791499073,9.130780571872567,0.2845325046408251
2022-02-15,70.44999694824219,70.75,69.66999816894531,69.94999694824219,66.98888397216797,910500,REXR,58.47512637458657,-1.3474777213983344,,,0.3636620355295112,67.56003913889654,70.84599914550782,74.1319591521191,9.276346007520825,0.3636620355295112
2022-02-16,70.08999633789062,70.62999725341797,69.27999877929688,70.12000274658203,67.15168762207031,760200,REXR,58.23492937463484,-1.3504845651143427,,,0.5756758733171873,69.58748306089164,70.05,70.51251693910835,1.320533730502083,0.5756758733171873
2022-02-17,70.19000244140625,70.63999938964844,69.18000030517578,69.98999786376953,67.02719116210938,788300,REXR,52.312220509242714,-1.3478209767388165,,,0.5913576742309364,69.75697956284486,69.95399932861328,70.1510190943817,0.5632837797962175,0.5913576742309364
2022-02-18,69.86000061035156,70.5,69.56999969482422,69.63999938964844,66.69200897216797,865900,REXR,44.81059058228403,-1.358294442736451,-0.10764486970350307,-1.2506495730329479,0.07413530141506486,69.59264911360626,69.91199951171875,70.23134990983124,0.9135782135911035,0.07413530141506486
2022-02-22,69.0999984741211,70.19000244140625,68.87999725341797,69.5199966430664,66.57710266113281,1084700,REXR,37.9323890468875,-1.3605938794392927,-0.08795544512507592,-1.2726384343142167,0.14155038832006717,69.39204945588587,69.84399871826172,70.29594798063756,1.2941677758140142,0.14155038832006717
2022-02-23,69.87999725341797,70.30000305175781,68.44999694824219,68.5,65.60026550292969,1376600,REXR,31.158571017169987,-1.4282573426341258,-0.1244951266559271,-1.3037622159781987,0.03848904100890139,68.41209867806599,69.55399932861329,70.69589997916059,3.2834938653988845,0.03848904100890139
