,open,high,low,close,adjclose,volume,ticker,MFI,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,%B,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0
2022-01-03,45.38999938964844,45.619998931884766,44.00899887084961,44.970001220703125,42.90266799926758,4325400,INVH,,,,,,,,,,
2022-01-04,44.9900016784668,45.720001220703125,44.9900016784668,45.130001068115234,43.05531311035156,3216300,INVH,,,,,,,,,,
2022-01-05,45.22999954223633,45.529998779296875,43.779998779296875,43.88999938964844,41.87232208251953,3806300,INVH,,,,,,,,,,
2022-01-06,43.970001220703125,44.119998931884766,43.540000915527344,43.75,41.73875427246094,3193700,INVH,,,,,,,,,,
2022-01-07,43.529998779296875,43.7599983215332,42.665000915527344,42.91999816894531,40.9469108581543,4345300,INVH,,,,,0.13101855525726322,42.4896385204099,44.13199996948242,45.774361418554946,7.442950467725136,0.13101855525726322
2022-01-10,42.5,42.650001525878906,41.9900016784668,42.63999938964844,40.67978286743164,3238900,INVH,,,,,0.20615010264889447,41.92020996224749,43.66599960327149,45.411789244295484,7.996105239249812,0.20615010264889447
2022-01-11,42.68000030517578,43.220001220703125,42.209999084472656,43.15999984741211,41.175872802734375,2266400,INVH,,,,,0.44152159365367327,42.314385098445854,43.27199935913086,44.229613619815865,4.426022716156001,0.44152159365367327
2022-01-12,43.08000183105469,43.59000015258789,43.029998779296875,43.459999084472656,41.46208190917969,2131100,INVH,,,,,0.6753849572617496,42.40486107890388,43.1859992980957,43.967137517287526,3.6175530583416124,0.6753849572617496
2022-01-13,43.560001373291016,43.81999969482422,43.18000030517578,43.619998931884766,41.614723205566406,4502800,INVH,,,,,0.8240785933184714,42.45029493107295,43.15999908447266,43.869703237872365,3.288712550761061,0.8240785933184714
2022-01-14,43.27000045776367,43.54499816894531,42.64500045776367,43.38999938964844,41.395294189453125,4374200,INVH,,,,,0.5997656248379867,42.57240152748684,43.25399932861328,43.935597129739726,3.151605917169164,0.5997656248379867
2022-01-18,43.130001068115234,43.349998474121094,42.709999084472656,43.2599983215332,41.27128219604492,2842100,INVH,,,,,0.3148116217572794,43.05940246606238,43.37799911499023,43.69659576391808,1.4689319720962104,0.3148116217572794
2022-01-19,43.310001373291016,43.71500015258789,42.84000015258789,42.849998474121094,40.880123138427734,2818300,INVH,,,,,0.052531692546031405,42.79529116288509,43.31599884033203,43.836706517778964,2.4042279591258033,0.052531692546031405
2022-01-20,42.595001220703125,42.869998931884766,41.810001373291016,41.84000015258789,39.91655731201172,6774800,INVH,,,,,0.04139675227503543,41.73601263532196,42.99199905395508,44.24798547258819,5.8428844727915425,0.04139675227503543
2022-01-21,41.84000015258789,42.44499969482422,41.63999938964844,41.880001068115234,39.9547233581543,4604700,INVH,31.43055437140943,,,,0.21261285476014108,41.314784821219966,42.64399948120117,43.973214141182375,6.234005609943618,0.21261285476014108
2022-01-24,41.4900016784668,41.78499984741211,40.40999984741211,41.689998626708984,39.7734489440918,4601600,INVH,28.795994292008746,,,,0.2563253366797776,41.04412131434182,42.30399932861328,43.56387734288474,5.956306894224585,0.2563253366797776
2022-01-25,41.189998626708984,41.4900016784668,40.53499984741211,41.099998474121094,39.21057891845703,2887000,INVH,22.643033631253164,,,,0.15739148544844486,40.745347725822434,41.87199935913086,42.99865099243929,5.381408342340082,0.15739148544844486
2022-01-26,41.31999969482422,41.68000030517578,40.32099914550781,40.650001525878906,38.78126525878906,3983500,INVH,22.705270897026644,,,,0.09332275654757319,40.47055147907163,41.43199996948242,42.39344845989321,4.641091384045968,0.09332275654757319
2022-01-27,40.849998474121094,41.22999954223633,39.880001068115234,40.11000061035156,38.26608657836914,4778400,INVH,22.1772315309527,,,,0.12687117303821147,39.778141514389624,41.08600006103516,42.39385860768069,6.3664437750214145,0.12687117303821147
2022-01-28,40.150001525878906,41.61000061035156,39.564998626708984,41.59000015258789,39.67805099487305,3887400,INVH,29.49798042354478,,,,0.737836919714235,39.84651746692837,41.02799987792969,42.20948228893101,5.759395605520987,0.737836919714235
2022-01-31,41.560001373291016,41.9900016784668,41.26499938964844,41.97999954223633,40.05011749267578,3277500,INVH,35.56501296051166,,,,0.8372364922725056,39.760521499719246,41.08600006103516,42.41147862235107,6.452215155268712,0.8372364922725056
2022-02-01,42.189998626708984,42.220001220703125,41.459999084472656,41.81999969482422,39.89747619628906,5258200,INVH,38.88906724165558,,,,0.7033370344856362,39.77920854178425,41.23000030517578,42.68079206856731,7.037553978428685,0.7033370344856362
2022-02-02,42.099998474121094,42.810001373291016,41.81999969482422,42.599998474121094,40.64161682128906,3349300,INVH,40.13717245285318,,,,0.7966265515923674,39.96809298917701,41.619999694824216,43.27190640047142,7.9380428532421865,0.7966265515923674
2022-02-03,42.16999816894531,42.709999084472656,42.16999816894531,42.400001525878906,40.4508171081543,3296500,INVH,38.72040027673502,,,,0.716624570389177,41.33477475030282,42.077999877929685,42.82122500555655,3.5326067293264725,0.716624570389177
2022-02-04,42.220001220703125,42.98500061035156,41.91999816894531,42.43000030517578,40.47943878173828,4752500,INVH,46.9635280632521,,,,0.6559334345295442,41.65600329455991,42.24599990844727,42.835996522334625,2.7931478254318023,0.6559334345295442
2022-02-07,42.459999084472656,42.619998931884766,41.630001068115234,41.66999816894531,39.75437545776367,4517900,INVH,45.679160321723145,,,,0.1507630657278985,41.44810744369889,42.183999633789064,42.91989182387924,3.488963571395123,0.1507630657278985
2022-02-08,41.61000061035156,42.2400016784668,41.5,41.790000915527344,39.86885452270508,4991200,INVH,39.3270844173824,-0.5456810788061759,,,0.24066107332493844,41.429946033146706,42.177999877929686,42.926053722712666,3.5471281091942495,0.24066107332493844
2022-02-09,42.29999923706055,42.81999969482422,42.29999923706055,42.81999969482422,40.85150146484375,4355700,INVH,48.54541972170265,-0.441081448976405,,,0.8477905206780316,41.36228782803182,42.22200012207031,43.08171241610881,4.072342814423448,0.8477905206780316
2022-02-10,42.2599983215332,42.95000076293945,42.040000915527344,42.220001220703125,40.27908706665039,4262700,INVH,48.79706768931719,-0.40196672896585284,,,0.5201962281117146,41.34423001665138,42.18600006103516,43.02777010541894,3.9907554314981124,0.5201962281117146
2022-02-11,42.15999984741211,42.45000076293945,41.345001220703125,41.83000183105469,40.116058349609375,4496300,INVH,48.83205937045544,-0.39785153805814133,,,0.3594385968009142,41.226514811196985,42.066000366210936,42.90548592122489,3.991278218540876,0.3594385968009142
